timestamp,node_id,node_tier,crack_detected,crack_opening_mm,crack_opening_change_mm,crack_growth_rate_mm_per_time
2026-01-01 03:20:00,N_CRACK_06,Crack,0,0.0019,0.0,0.0
2026-01-01 03:30:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 03:30:00,N_CRACK_02,Crack,0,0.0019,0.0,0.0
2026-01-01 03:30:00,N_CRACK_03,Crack,0,0.0024,0.0,0.0
2026-01-01 03:30:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 03:30:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 03:30:00,N_CRACK_06,Crack,0,0.002,0.0,0.0
2026-01-01 03:40:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_CRACK_02,Crack,0,0.0003,0.0,0.0
2026-01-01 03:40:00,N_CRACK_03,Crack,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_CRACK_06,Crack,0,0.0005,0.0,0.0
2026-01-01 03:50:00,N_CRACK_01,Crack,0,0.0029,0.0,0.0
2026-01-01 03:50:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 03:50:00,N_CRACK_03,Crack,0,0.0025,0.0,0.0
2026-01-01 03:50:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 03:50:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 03:50:00,N_CRACK_06,Crack,0,0.001,0.0,0.0
2026-01-01 04:00:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 04:00:00,N_CRACK_02,Crack,0,0.0029,0.0,0.0
2026-01-01 04:00:00,N_CRACK_03,Crack,0,0.0051,0.0,0.0
2026-01-01 04:00:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 04:00:00,N_CRACK_05,Crack,0,0.0003,0.0,0.0
2026-01-01 04:00:00,N_CRACK_06,Crack,0,0.0026,0.0,0.0
2026-01-01 04:10:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 04:10:00,N_CRACK_02,Crack,0,0.0028,0.0,0.0
2026-01-01 04:10:00,N_CRACK_03,Crack,0,0.0,0.0,0.0
2026-01-01 04:10:00,N_CRACK_04,Crack,0,0.0018,0.0,0.0
2026-01-01 04:10:00,N_CRACK_05,Crack,0,0.0009,0.0,0.0
2026-01-01 04:10:00,N_CRACK_06,Crack,0,0.0019,0.0,0.0
2026-01-01 04:20:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 04:20:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 04:20:00,N_CRACK_03,Crack,0,0.0044,0.0,0.0
2026-01-01 04:20:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 04:20:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 04:20:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_CRACK_01,Crack,0,0.0054,0.0,0.0
2026-01-01 04:30:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_CRACK_03,Crack,0,0.0021,0.0,0.0
2026-01-01 04:30:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_CRACK_02,Crack,0,0.0022,0.0,0.0
2026-01-01 04:40:00,N_CRACK_03,Crack,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_CRACK_04,Crack,0,0.001,0.0,0.0
2026-01-01 04:40:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 04:50:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 04:50:00,N_CRACK_02,Crack,0,0.0013,0.0,0.0
2026-01-01 04:50:00,N_CRACK_03,Crack,0,0.0004,0.0,0.0
2026-01-01 04:50:00,N_CRACK_04,Crack,0,0.0017,0.0,0.0
2026-01-01 04:50:00,N_CRACK_05,Crack,0,0.004,0.0,0.0
2026-01-01 04:50:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 05:00:00,N_CRACK_01,Crack,0,0.0014,0.0,0.0
2026-01-01 05:00:00,N_CRACK_02,Crack,0,0.0022,0.0,0.0
2026-01-01 05:00:00,N_CRACK_03,Crack,0,0.0055,0.0,0.0
2026-01-01 05:00:00,N_CRACK_04,Crack,0,0.0011,0.0,0.0
2026-01-01 05:00:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 05:00:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 05:10:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 05:10:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 05:10:00,N_CRACK_03,Crack,0,0.0042,0.0,0.0
2026-01-01 05:10:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 05:10:00,N_CRACK_05,Crack,0,0.004,0.0,0.0
2026-01-01 05:10:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 05:20:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 05:20:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 05:20:00,N_CRACK_03,Crack,0,0.0031,0.0,0.0
2026-01-01 05:20:00,N_CRACK_04,Crack,0,0.0062,0.0,0.0
2026-01-01 05:20:00,N_CRACK_05,Crack,0,0.0014,0.0,0.0
2026-01-01 05:20:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 05:30:00,N_CRACK_01,Crack,0,0.0071,0.0,0.0
2026-01-01 05:30:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 05:30:00,N_CRACK_03,Crack,0,0.0041,0.0,0.0
2026-01-01 05:30:00,N_CRACK_04,Crack,0,0.0051,0.0,0.0
2026-01-01 05:30:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 05:30:00,N_CRACK_06,Crack,0,0.0021,0.0,0.0
2026-01-01 05:40:00,N_CRACK_01,Crack,0,0.0018,0.0,0.0
2026-01-01 05:40:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_CRACK_03,Crack,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_CRACK_01,Crack,0,0.0031,0.0,0.0
2026-01-01 05:50:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_CRACK_03,Crack,1,0.0633,0.0633,0.38
2026-01-01 05:50:00,N_CRACK_04,Crack,0,0.0016,0.0,0.0
2026-01-01 05:50:00,N_CRACK_05,Crack,0,0.0008,0.0,0.0
2026-01-01 05:50:00,N_CRACK_06,Crack,0,0.0004,0.0,0.0
2026-01-01 06:00:00,N_CRACK_01,Crack,0,0.004,0.0,0.0
2026-01-01 06:00:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 06:00:00,N_CRACK_03,Crack,1,0.0733,0.01,0.0599
2026-01-01 06:00:00,N_CRACK_04,Crack,0,0.0036,0.0,0.0
2026-01-01 06:00:00,N_CRACK_05,Crack,0,0.0018,0.0,0.0
2026-01-01 06:00:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_CRACK_03,Crack,1,0.0818,0.0085,0.0509
2026-01-01 06:10:00,N_CRACK_04,Crack,0,0.0012,0.0,0.0
2026-01-01 06:10:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 06:20:00,N_CRACK_01,Crack,0,0.0072,0.0,0.0
2026-01-01 06:20:00,N_CRACK_02,Crack,0,0.0005,0.0,0.0
2026-01-01 06:20:00,N_CRACK_03,Crack,1,0.0922,0.0104,0.0625
2026-01-01 06:20:00,N_CRACK_04,Crack,0,0.0025,0.0,0.0
2026-01-01 06:20:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 06:20:00,N_CRACK_06,Crack,0,0.0021,0.0,0.0
2026-01-01 06:30:00,N_CRACK_01,Crack,0,0.0009,0.0,0.0
2026-01-01 06:30:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 06:30:00,N_CRACK_03,Crack,1,0.0995,0.0073,0.0436
2026-01-01 06:30:00,N_CRACK_04,Crack,0,0.0011,0.0,0.0
2026-01-01 06:30:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 06:30:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 06:40:00,N_CRACK_01,Crack,0,0.0029,0.0,0.0
2026-01-01 06:40:00,N_CRACK_02,Crack,0,0.0022,0.0,0.0
2026-01-01 06:40:00,N_CRACK_03,Crack,1,0.1101,0.0107,0.064
2026-01-01 06:40:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 06:40:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 06:40:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 06:50:00,N_CRACK_01,Crack,0,0.0018,0.0,0.0
2026-01-01 06:50:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 06:50:00,N_CRACK_03,Crack,1,0.124,0.0138,0.0828
2026-01-01 06:50:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 06:50:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 06:50:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 07:00:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 07:00:00,N_CRACK_02,Crack,0,0.0004,0.0,0.0
2026-01-01 07:00:00,N_CRACK_03,Crack,1,0.1327,0.0087,0.0525
2026-01-01 07:00:00,N_CRACK_04,Crack,0,0.0016,0.0,0.0
2026-01-01 07:00:00,N_CRACK_05,Crack,0,0.0,0.0,0.0
2026-01-01 07:00:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 07:10:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 07:10:00,N_CRACK_02,Crack,0,0.0039,0.0,0.0
2026-01-01 07:10:00,N_CRACK_03,Crack,1,0.1502,0.0175,0.105
2026-01-01 07:10:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 07:10:00,N_CRACK_05,Crack,1,0.0526,0.0526,0.3153
2026-01-01 07:10:00,N_CRACK_06,Crack,0,0.0039,0.0,0.0
2026-01-01 07:20:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 07:20:00,N_CRACK_02,Crack,0,0.0034,0.0,0.0
2026-01-01 07:20:00,N_CRACK_03,Crack,1,0.1606,0.0104,0.0626
2026-01-01 07:20:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 07:20:00,N_CRACK_05,Crack,1,0.0565,0.004,0.0238
2026-01-01 07:20:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 07:30:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 07:30:00,N_CRACK_02,Crack,0,0.0015,0.0,0.0
2026-01-01 07:30:00,N_CRACK_03,Crack,1,0.1709,0.0102,0.0614
2026-01-01 07:30:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 07:30:00,N_CRACK_05,Crack,1,0.0665,0.01,0.0598
2026-01-01 07:30:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 07:40:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 07:40:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 07:40:00,N_CRACK_03,Crack,1,0.1791,0.0082,0.0492
2026-01-01 07:40:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 07:40:00,N_CRACK_05,Crack,1,0.0739,0.0074,0.0445
2026-01-01 07:40:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 07:50:00,N_CRACK_01,Crack,0,0.0,0.0,0.0
2026-01-01 07:50:00,N_CRACK_02,Crack,0,0.0013,0.0,0.0
2026-01-01 07:50:00,N_CRACK_03,Crack,1,0.1868,0.0078,0.0465
2026-01-01 07:50:00,N_CRACK_04,Crack,0,0.0031,0.0,0.0
2026-01-01 07:50:00,N_CRACK_05,Crack,1,0.0809,0.007,0.0419
2026-01-01 07:50:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 08:00:00,N_CRACK_01,Crack,1,0.0527,0.0527,0.3161
2026-01-01 08:00:00,N_CRACK_02,Crack,0,0.0003,0.0,0.0
2026-01-01 08:00:00,N_CRACK_03,Crack,1,0.199,0.0121,0.0729
2026-01-01 08:00:00,N_CRACK_04,Crack,0,0.0012,0.0,0.0
2026-01-01 08:00:00,N_CRACK_05,Crack,1,0.0827,0.0018,0.0107
2026-01-01 08:00:00,N_CRACK_06,Crack,0,0.0021,0.0,0.0
2026-01-01 08:10:00,N_CRACK_01,Crack,1,0.0595,0.0068,0.0408
2026-01-01 08:10:00,N_CRACK_02,Crack,0,0.001,0.0,0.0
2026-01-01 08:10:00,N_CRACK_03,Crack,1,0.2179,0.019,0.1137
2026-01-01 08:10:00,N_CRACK_04,Crack,0,0.0017,0.0,0.0
2026-01-01 08:10:00,N_CRACK_05,Crack,1,0.0884,0.0057,0.0343
2026-01-01 08:10:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 08:20:00,N_CRACK_01,Crack,1,0.0668,0.0074,0.0441
2026-01-01 08:20:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 08:20:00,N_CRACK_03,Crack,1,0.2197,0.0018,0.0106
2026-01-01 08:20:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 08:20:00,N_CRACK_05,Crack,1,0.0991,0.0107,0.0643
2026-01-01 08:20:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 08:30:00,N_CRACK_01,Crack,1,0.0777,0.0109,0.0653
2026-01-01 08:30:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 08:30:00,N_CRACK_03,Crack,1,0.2372,0.0175,0.105
2026-01-01 08:30:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 08:30:00,N_CRACK_05,Crack,1,0.1088,0.0097,0.0581
2026-01-01 08:30:00,N_CRACK_06,Crack,0,0.0045,0.0,0.0
2026-01-01 08:40:00,N_CRACK_01,Crack,1,0.0859,0.0082,0.0489
2026-01-01 08:40:00,N_CRACK_02,Crack,0,0.0019,0.0,0.0
2026-01-01 08:40:00,N_CRACK_03,Crack,1,0.2467,0.0095,0.057
2026-01-01 08:40:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 08:40:00,N_CRACK_05,Crack,1,0.1123,0.0035,0.0209
2026-01-01 08:40:00,N_CRACK_06,Crack,0,0.0009,0.0,0.0
2026-01-01 08:50:00,N_CRACK_01,Crack,1,0.0942,0.0083,0.05
2026-01-01 08:50:00,N_CRACK_02,Crack,0,0.0013,0.0,0.0
2026-01-01 08:50:00,N_CRACK_03,Crack,1,0.2602,0.0135,0.0808
2026-01-01 08:50:00,N_CRACK_04,Crack,0,0.0013,0.0,0.0
2026-01-01 08:50:00,N_CRACK_05,Crack,1,0.1202,0.0079,0.0474
2026-01-01 08:50:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 09:00:00,N_CRACK_01,Crack,1,0.0978,0.0036,0.0214
2026-01-01 09:00:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 09:00:00,N_CRACK_03,Crack,1,0.2732,0.013,0.0782
2026-01-01 09:00:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 09:00:00,N_CRACK_05,Crack,1,0.1242,0.0041,0.0244
2026-01-01 09:00:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 09:10:00,N_CRACK_01,Crack,1,0.1106,0.0128,0.0769
2026-01-01 09:10:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 09:10:00,N_CRACK_03,Crack,1,0.2844,0.0112,0.0673
2026-01-01 09:10:00,N_CRACK_04,Crack,0,0.0026,0.0,0.0
2026-01-01 09:10:00,N_CRACK_05,Crack,1,0.1398,0.0156,0.0935
2026-01-01 09:10:00,N_CRACK_06,Crack,0,0.0,0.0,0.0
2026-01-01 09:20:00,N_CRACK_01,Crack,1,0.1227,0.0121,0.0728
2026-01-01 09:20:00,N_CRACK_02,Crack,0,0.0,0.0,0.0
2026-01-01 09:20:00,N_CRACK_03,Crack,1,0.2893,0.0049,0.0294
2026-01-01 09:20:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
